page_id,leaf_id,page_number_display,side,image_path,crop_path,content_role,notes
C17-p187,,187,,provenance/faith-in-mind/ocr/C17/page-images/C17-p187.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p188,,188,,provenance/faith-in-mind/ocr/C17/page-images/C17-p188.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p189,,189,,provenance/faith-in-mind/ocr/C17/page-images/C17-p189.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p190,,190,,provenance/faith-in-mind/ocr/C17/page-images/C17-p190.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p191,,191,,provenance/faith-in-mind/ocr/C17/page-images/C17-p191.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p192,,192,,provenance/faith-in-mind/ocr/C17/page-images/C17-p192.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p193,,193,,provenance/faith-in-mind/ocr/C17/page-images/C17-p193.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p194,,194,,provenance/faith-in-mind/ocr/C17/page-images/C17-p194.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p195,,195,,provenance/faith-in-mind/ocr/C17/page-images/C17-p195.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p196,,196,,provenance/faith-in-mind/ocr/C17/page-images/C17-p196.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p197,,197,,provenance/faith-in-mind/ocr/C17/page-images/C17-p197.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p198,,198,,provenance/faith-in-mind/ocr/C17/page-images/C17-p198.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p199,,199,,provenance/faith-in-mind/ocr/C17/page-images/C17-p199.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p200,,200,,provenance/faith-in-mind/ocr/C17/page-images/C17-p200.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p201,,201,,provenance/faith-in-mind/ocr/C17/page-images/C17-p201.png,,body,active Zhongfeng Faith in Mind commentary segment in final PDF part; target segment has non-monotonic internal printed-page order
C17-p202,,202,,provenance/faith-in-mind/ocr/C17/page-images/C17-p202.png,,body,active target segment; direct review shows running title for Zhongfeng Faith in Mind commentary
C17-p203,,203,,provenance/faith-in-mind/ocr/C17/page-images/C17-p203.png,,body,active target segment with explicit end marker for Zhongfeng Faith in Mind commentary visible on the spread
C17-p204,,204,,provenance/faith-in-mind/ocr/C17/page-images/C17-p204.png,,body,target segment including the Faith in Mind commentary title or preface opening surface; final PDF part is not internally monotonic by image order
C17-p205,,205,,provenance/faith-in-mind/ocr/C17/page-images/C17-p205.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p206,,206,,provenance/faith-in-mind/ocr/C17/page-images/C17-p206.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p207,,207,,provenance/faith-in-mind/ocr/C17/page-images/C17-p207.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p208,,208,,provenance/faith-in-mind/ocr/C17/page-images/C17-p208.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p209,,209,,provenance/faith-in-mind/ocr/C17/page-images/C17-p209.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p210,,210,,provenance/faith-in-mind/ocr/C17/page-images/C17-p210.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p211,,211,,provenance/faith-in-mind/ocr/C17/page-images/C17-p211.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p212,,212,,provenance/faith-in-mind/ocr/C17/page-images/C17-p212.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p213,,213,,provenance/faith-in-mind/ocr/C17/page-images/C17-p213.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p214,,214,,provenance/faith-in-mind/ocr/C17/page-images/C17-p214.png,,body,active Zhongfeng Faith in Mind commentary body or immediately adjoining target preface material inside the final PDF segment
C17-p215,,215,,provenance/faith-in-mind/ocr/C17/page-images/C17-p215.png,,publication_colophon,publication or imprint colophon with Showa-era printing data and publisher information
C17-p216,,216,,provenance/faith-in-mind/ocr/C17/page-images/C17-p216.png,,blank_rear_endpaper,rear blank or near-blank endpaper
C17-p217,,217,,provenance/faith-in-mind/ocr/C17/page-images/C17-p217.png,,rear_pastedown_or_inside_wrapper,rear inside wrapper or pastedown surface
C17-p218,,218,,provenance/faith-in-mind/ocr/C17/page-images/C17-p218.png,,rear_cover,rear cover image
